cluster_ID	pN_pS	genome_name	gene_caller	num_genomes	category	cog_function
GC_00002329	0.2882303606374034	Sulfurovum_17	15740	4		
GC_00002330	0.0	Sulfurovum_02	13228	4	C	COG0649|COG0852
GC_00002330		Sulfurovum_13	16008	4	C	COG0649|COG0852
GC_00002330	0.20203526056520446	Sulfurovum_18	4949	4	C	COG0649|COG0852
GC_00002330	0.07192254495158999	Sulfurovum_21	15157	4	C	COG0649|COG0852
GC_00002331		Sulfurovum_03	89058	4	M	COG1538
GC_00002331		Sulfurovum_13	88805	4	M	COG1538
GC_00002331	0.12429327829130493	Sulfurovum_18	126469	4	M	COG1538
GC_00002331	0.13767281105990747	Sulfurovum_21	15256	4	M	COG1538
GC_00002332		Sulfurovum_15	5406	4		
GC_00002332		Sulfurovum_18	63421	4		
GC_00002332		Sulfurovum_21	11223	4		
GC_00002332		Sulfurovum_22	14929	4		
GC_00002333		Sulfurovum_18	83547	3		
GC_00002333		Sulfurovum_18	83548	3		
GC_00002333	0.06361001922359712	Sulfurovum_21	17090	3		
GC_00002333	0.28139013452915196	Sulfurovum_22	36655	3		
GC_00002334		Sulfurovum_01	29539	4		
GC_00002334		Sulfurovum_04	21384	4		
GC_00002334		Sulfurovum_10	1313	4		
GC_00002334	0.06538461538461553	Sulfurovum_20	10650	4		
GC_00002335		Sulfurovum_02	12113	4	T	COG0664
GC_00002335	0.12351961509992579	Sulfurovum_03	54510	4	T	COG0664
GC_00002335		Sulfurovum_07	26710	4	T	COG0664
GC_00002335		Sulfurovum_17	17154	4	T	COG0664
GC_00002336		Sulfurovum_01	48949	4	T	COG3437
GC_00002336		Sulfurovum_04	90748	4	T	COG3437
GC_00002336	0.0	Sulfurovum_10	91	4	T	COG3437
GC_00002336	0.5139270302079301	Sulfurovum_13	113269	4	T	COG3437
GC_00002337		Sulfurovum_08	9213	4	C	COG1251|COG1740
GC_00002337	0.32246486624446796	Sulfurovum_17	1668	4	C	COG1251|COG1740
GC_00002337	0.18383518225039144	Sulfurovum_18	13765	4	C	COG1251|COG1740
GC_00002337	0.2924494088634146	Sulfurovum_21	18293	4	C	COG1251|COG1740
GC_00002338		Sulfurovum_06	49100	4	I	COG1502
GC_00002338		Sulfurovum_08	19392	4	I	COG1502
GC_00002338		Sulfurovum_14	38637	4	M	COG0449
GC_00002338		Sulfurovum_17	44671	4	I	COG1502
GC_00002339		Sulfurovum_06	47426	4	R	COG0714
GC_00002339		Sulfurovum_08	20381	4	R	COG0714
GC_00002339	0.04091577074793119	Sulfurovum_18	35754	4	R	COG0714
GC_00002339	0.0	Sulfurovum_21	15546	4	R	COG0714
GC_00002340		Sulfurovum_09	12900	4		
GC_00002340	0.18454440599769295	Sulfurovum_11	4498	4		
GC_00002340	0.661914460285133	Sulfurovum_14	58263	4		
GC_00002340		Sulfurovum_19	6955	4		
GC_00002341		Sulfurovum_01	40511	4	M	COG0451
GC_00002341		Sulfurovum_04	27250	4	M	COG0451
GC_00002341		Sulfurovum_07	21605	4	M	COG0451
GC_00002341		Sulfurovum_10	4283	4	M	COG0451
GC_00002342		Sulfurovum_09	26024	4	L	COG4974
GC_00002342		Sulfurovum_17	16499	4	L	COG4974
GC_00002342	0.31481481481481544	Sulfurovum_21	15501	4	L	COG4974
GC_00002342		Sulfurovum_22	15332	4	L	COG4974
GC_00002343		Sulfurovum_02	53763	4	O	COG0526
GC_00002343		Sulfurovum_08	14984	4	O	COG0526
GC_00002343	0.23655913978494683	Sulfurovum_15	27978	4	O	COG0526
GC_00002343		Sulfurovum_22	14002	4	O	COG0526
GC_00002344		Sulfurovum_05	27890	3	J	COG3041
GC_00002344		Sulfurovum_09	47991	3	J	COG3041
GC_00002344	0.07617586912065454	Sulfurovum_09	22096	3	J	COG3041
GC_00002344		Sulfurovum_11	3805	3	J	COG3041
GC_00002345		Sulfurovum_08	30987	4	T	COG4191
GC_00002345	1.2149187592318988	Sulfurovum_18	48579	4	N|T	COG0840
GC_00002345	0.13499097324798875	Sulfurovum_21	16955	4	T|N	COG0840
GC_00002345	0.0	Sulfurovum_22	34368	4	T|K	COG3829
GC_00002346		Sulfurovum_16	20430	3	G	COG3866
GC_00002346		Sulfurovum_16	184834	3	G	COG3866
GC_00002346	0.37171487993949537	Sulfurovum_19	3939	3	G	COG3866
GC_00002346		Sulfurovum_20	25853	3	S	COG3291
GC_00002347		Sulfurovum_05	41072	4	R	COG1373
GC_00002347	0.14919571045576607	Sulfurovum_09	5425	4	R	COG1373
GC_00002347	0.0	Sulfurovum_11	6057	4	R	COG1373
GC_00002347		Sulfurovum_15	95483	4	R	COG1373
GC_00002348		Sulfurovum_03	7728	4	K|T	COG0745
GC_00002348		Sulfurovum_14	62455	4	K|T	COG0745
GC_00002348	0.10382242784754278	Sulfurovum_20	11415	4	T|K	COG0745
GC_00002348		Sulfurovum_22	21551	4	T|K	COG0745
GC_00002349		Sulfurovum_04	79829	4	U	COG2911
GC_00002349		Sulfurovum_07	22375	4	U	COG2911
GC_00002349	0.049326664101577815	Sulfurovum_10	14440	4	U	COG2911
GC_00002349		Sulfurovum_20	18731	4	U	COG2911
GC_00002350	0.22753592108084714	Sulfurovum_06	41073	2	T	COG4191
GC_00002350		Sulfurovum_06	41074	2	T	COG4191
GC_00002350		Sulfurovum_06	25827	2	K|T	COG0745|COG4191
GC_00002350		Sulfurovum_13	38542	2	T	COG4191
GC_00002351	0.08688046647230442	Sulfurovum_03	78183	4	E	COG0182
GC_00002351		Sulfurovum_08	5711	4	E	COG0182
GC_00002351		Sulfurovum_16	33842	4	E	COG0182
GC_00002351		Sulfurovum_19	28416	4	E	COG0182
GC_00002352		Sulfurovum_17	34096	4		
GC_00002352	0.07273342354533228	Sulfurovum_18	13859	4		
GC_00002352	0.35203520352035567	Sulfurovum_21	13976	4		
GC_00002352	0.08113132386137371	Sulfurovum_22	4211	4		
GC_00002353		Sulfurovum_09	15434	3		
GC_00002353		Sulfurovum_09	18985	3		
GC_00002353		Sulfurovum_11	2079	3		
GC_00002353		Sulfurovum_15	53687	3		
GC_00002354		Sulfurovum_04	76824	4		
GC_00002354		Sulfurovum_10	13902	4		
GC_00002354		Sulfurovum_13	72789	4		
GC_00002354		Sulfurovum_14	13390	4		
GC_00002355		Sulfurovum_08	16254	3	X	COG1943
GC_00002355		Sulfurovum_08	9537	3	X	COG1943
GC_00002355		Sulfurovum_09	21590	3		
GC_00002355		Sulfurovum_17	46862	3		
GC_00002356	0.044853556485356036	Sulfurovum_03	89624	3	S	COG3439
GC_00002356	0.3555953981772029	Sulfurovum_14	48038	3	S	COG3439
GC_00002356	0.2882238126219904	Sulfurovum_15	105600	3	S	COG3439
GC_00002356	0.9263157894736851	Sulfurovum_15	105601	3		
GC_00002357		Sulfurovum_09	16379	4	R	COG1669
GC_00002357		Sulfurovum_10	6815	4	R	COG1669
GC_00002357		Sulfurovum_11	752	4	R	COG1669
GC_00002357	0.15769593956562836	Sulfurovum_12	77744	4	R	COG1669
GC_00002358		Sulfurovum_05	27892	4		
GC_00002358		Sulfurovum_09	33220	4		
GC_00002358		Sulfurovum_15	43671	4		
GC_00002358		Sulfurovum_17	10804	4		
GC_00002359		Sulfurovum_02	58650	4	M	COG1538
GC_00002359	0.06806535238439648	Sulfurovum_03	48421	4	M	COG1538
GC_00002359		Sulfurovum_17	41395	4	M	COG1538
GC_00002359	0.12421695951107578	Sulfurovum_21	5618	4	M	COG1538
GC_00002360	0.08060240963855425	Sulfurovum_15	106326	4	R	COG2105
GC_00002360		Sulfurovum_18	41787	4	R	COG2105
GC_00002360		Sulfurovum_21	15104	4	R	COG2105
GC_00002360		Sulfurovum_22	4194	4	R	COG2105
GC_00002361		Sulfurovum_02	13225	4	C	COG1034|COG1034
GC_00002361		Sulfurovum_13	16011	4	C	COG1034|COG1034
GC_00002361		Sulfurovum_18	4946	4	C	COG1034|COG1034
GC_00002361	0.18281535648994643	Sulfurovum_21	15160	4	C	COG1034|COG1034
GC_00002362		Sulfurovum_08	5299	4	C|T	COG0426|COG4191
GC_00002362	0.14468566259611043	Sulfurovum_14	37862	4	C|T	COG0426|COG4191
GC_00002362	0.14614541468761444	Sulfurovum_15	19665	4	C|T	COG0426|COG4191
GC_00002362	0.13390370075606994	Sulfurovum_17	5396	4	C|T	COG0426|COG4191
GC_00002363		Sulfurovum_05	33708	3	R	COG0457
GC_00002363	0.18963282937364978	Sulfurovum_09	18669	3	R	COG0457|COG2304
GC_00002363		Sulfurovum_11	2794	3		
GC_00002363		Sulfurovum_11	12721	3	R	COG0457
GC_00002364	0.04726426076833538	Sulfurovum_14	13391	3	S	COG4378
GC_00002364	0.2453488372093027	Sulfurovum_20	23187	3	S	COG4378
GC_00002364		Sulfurovum_22	20134	3	S	COG4378
GC_00002364		Sulfurovum_22	27941	3	S	COG4378
GC_00002365	0.18352941176470397	Sulfurovum_17	19271	4	T	COG5001
GC_00002365	0.2551674982181015	Sulfurovum_18	35784	4	T	COG5001
GC_00002365	0.12165037117508473	Sulfurovum_21	24002	4	T	COG5001
GC_00002365	0.08315565031982868	Sulfurovum_22	22903	4	T	COG5001
GC_00002366		Sulfurovum_02	67042	4		
GC_00002366		Sulfurovum_03	27674	4		
GC_00002366	0.08897216274089988	Sulfurovum_18	62355	4		
GC_00002366	0.14331046312178472	Sulfurovum_21	5610	4		
GC_00002367		Sulfurovum_17	82415	4	S	COG3002
GC_00002367	0.14080097634745148	Sulfurovum_18	34373	4	S	COG3002
GC_00002367	0.15741280954233014	Sulfurovum_21	6606	4	S	COG3002
GC_00002367	0.19051237093317644	Sulfurovum_22	26009	4	S	COG3002
GC_00002368		Sulfurovum_02	8253	4	H	COG0432
GC_00002368		Sulfurovum_03	18424	4	H	COG0432
GC_00002368		Sulfurovum_08	11035	4	H	COG0432
GC_00002368	0.14156626506024048	Sulfurovum_22	20206	4	H	COG0432
GC_00002369		Sulfurovum_08	13100	4	O	COG0071
GC_00002369		Sulfurovum_15	9380	4	O	COG0071
GC_00002369	0.71846435100548	Sulfurovum_17	35126	4	O	COG0071
GC_00002369	0.1564245810055855	Sulfurovum_22	29161	4	O	COG0071
GC_00002370		Sulfurovum_08	7540	4	D	COG1426
GC_00002370		Sulfurovum_14	70785	4		
GC_00002370	0.0843589743589739	Sulfurovum_15	25276	4	D	COG1426
GC_00002370	0.41151245258123154	Sulfurovum_22	28178	4		
GC_00002371	0.0	Sulfurovum_03	27421	3	P	COG0475
GC_00002371		Sulfurovum_15	108031	3	P	COG0475
GC_00002371		Sulfurovum_15	12428	3	P	COG0475
GC_00002371		Sulfurovum_17	1663	3	P	COG0475
GC_00002372	0.13128078817734049	Sulfurovum_04	42357	4	L	COG4974
GC_00002372		Sulfurovum_07	25000	4	L	COG4974
GC_00002372	0.06892241379310377	Sulfurovum_10	7085	4	L	COG4974
GC_00002372		Sulfurovum_19	9812	4		
GC_00002373		Sulfurovum_01	24184	4	M	COG0399
GC_00002373		Sulfurovum_04	61915	4	M	COG0399
GC_00002373	0.08495238095238189	Sulfurovum_10	30979	4	M	COG0399
GC_00002373	0.10363423212192376	Sulfurovum_22	27190	4	M	COG0399
GC_00002374		Sulfurovum_12	43066	3		
GC_00002374		Sulfurovum_14	41355	3		
GC_00002374	0.03359962406015028	Sulfurovum_21	24260	3		
GC_00002374	0.5458167330677267	Sulfurovum_21	34119	3		
GC_00002375		Sulfurovum_01	27536	4	M	COG0399
GC_00002375	0.43908130680423063	Sulfurovum_04	43116	4	M	COG0399
GC_00002375	0.5287610619469094	Sulfurovum_10	69	4	M	COG0399
GC_00002375	0.19042992470245582	Sulfurovum_20	11818	4	M	COG0399
GC_00002376		Sulfurovum_06	16393	4	S	COG3012
GC_00002376		Sulfurovum_08	33353	4	S	COG3012
GC_00002376	inf	Sulfurovum_12	149876	4	S	COG3012
GC_00002376	0.08635578583765098	Sulfurovum_15	2759	4	S	COG3012
GC_00002377	0.11251440645409291	Sulfurovum_15	5407	4	C	COG1294
GC_00002377	0.22353279631760947	Sulfurovum_18	63420	4	C	COG1294
GC_00002377	0.07451093210586983	Sulfurovum_21	11222	4	C	COG1294
GC_00002377	0.1426129889859496	Sulfurovum_22	14930	4	C	COG1294
GC_00002378		Sulfurovum_17	18270	4	I	COG0439
GC_00002378	0.05214893381946737	Sulfurovum_18	30069	4	I	COG0439
GC_00002378	0.034268929503916384	Sulfurovum_21	23146	4	I	COG0439
GC_00002378	0.019264194669756648	Sulfurovum_22	28043	4	I	COG0439
GC_00002379		Sulfurovum_01	41560	4	D	COG1196
GC_00002379		Sulfurovum_04	54059	4	T|N	COG0840|COG3850
GC_00002379	0.12168853676652583	Sulfurovum_10	9368	4	N|T	COG0840|COG3850
GC_00002379		Sulfurovum_20	12791	4		
GC_00002380		Sulfurovum_02	6737	3		
GC_00002380		Sulfurovum_03	82208	3		
GC_00002380		Sulfurovum_03	7718	3		
GC_00002380		Sulfurovum_13	6505	3		
GC_00002381		Sulfurovum_08	5555	4	M	COG0451
GC_00002381		Sulfurovum_13	23627	4	M	COG0451
GC_00002381	0.08484848484848548	Sulfurovum_15	20691	4	M	COG0451
GC_00002381		Sulfurovum_18	83347	4	M	COG0451
GC_00002382		Sulfurovum_02	4957	3	S	COG3647
GC_00002382	0.14111261872455846	Sulfurovum_03	61887	3	S	COG3647
GC_00002382		Sulfurovum_08	13097	3	S	COG3647
GC_00002382		Sulfurovum_08	13913	3	S	COG3647
GC_00002383		Sulfurovum_08	29951	4	X	COG4733
GC_00002383		Sulfurovum_18	39566	4	X	COG4733
GC_00002383	0.08745959922430503	Sulfurovum_21	11105	4	X	COG4733
GC_00002383		Sulfurovum_22	5758	4	X	COG4733
GC_00002384	0.05013623978201651	Sulfurovum_12	30060	3		
GC_00002384		Sulfurovum_16	30756	3		
GC_00002384		Sulfurovum_19	8197	3		
GC_00002385		Sulfurovum_05	28645	3		
GC_00002385		Sulfurovum_09	23425	3		
GC_00002385		Sulfurovum_11	5103	3		
GC_00002386		Sulfurovum_14	38017	2	R	COG5492
GC_00002386	0.32502351834431265	Sulfurovum_20	19538	2	G	COG2182
GC_00002386		Sulfurovum_20	19539	2		
GC_00002387		Sulfurovum_09	27536	2	V	COG2337
GC_00002387		Sulfurovum_09	14709	2	V	COG2337
GC_00002387		Sulfurovum_11	9292	2	V	COG2337
GC_00002388	0.24992517210416224	Sulfurovum_16	8789	3		
GC_00002388	0.24992517210416224	Sulfurovum_19	7462	3		
GC_00002388	0.18638696045879985	Sulfurovum_20	6045	3		
GC_00002389		Sulfurovum_10	610	3	O	COG0526
GC_00002389		Sulfurovum_16	14721	3	O	COG0526
GC_00002389		Sulfurovum_19	3356	3	O	COG0526
GC_00002390		Sulfurovum_18	15967	3	P	COG2346
GC_00002390		Sulfurovum_21	13283	3	P	COG2346
GC_00002390		Sulfurovum_22	22273	3	P	COG2346
GC_00002391	0.2473200612557452	Sulfurovum_05	6616	3		
GC_00002391		Sulfurovum_09	23639	3		
GC_00002391		Sulfurovum_11	4988	3		
GC_00002392		Sulfurovum_18	13844	3		
GC_00002392		Sulfurovum_21	25052	3		
GC_00002392		Sulfurovum_22	14234	3		
GC_00002393		Sulfurovum_13	65196	3		
GC_00002393	0.24838709677419576	Sulfurovum_16	12589	3		
GC_00002393	0.24838709677419576	Sulfurovum_19	1573	3		
GC_00002394		Sulfurovum_07	23388	3		
GC_00002394	0.13892929880709884	Sulfurovum_16	18241	3		
GC_00002394	0.18523906507613178	Sulfurovum_19	3995	3		
GC_00002395		Sulfurovum_04	42175	3		
GC_00002395		Sulfurovum_10	10074	3		
GC_00002395	0.20100045475216016	Sulfurovum_20	15461	3		
GC_00002396		Sulfurovum_07	31485	3	R|O	COG1262|COG4249
GC_00002396		Sulfurovum_16	38749	3	O|R	COG1262|COG4249
GC_00002396		Sulfurovum_19	10697	3	O|R	COG1262|COG4249
GC_00002397		Sulfurovum_13	76609	3	V	COG1401
GC_00002397	0.19469026548672555	Sulfurovum_16	4643	3	V	COG1401
GC_00002397	0.19469026548672555	Sulfurovum_19	1112	3	V	COG1401
GC_00002398		Sulfurovum_01	25660	3	M	COG2089
GC_00002398	0.1698010357045532	Sulfurovum_04	89980	3	M	COG2089
GC_00002398	0.25470155355682983	Sulfurovum_10	23559	3	M	COG2089
GC_00002399		Sulfurovum_18	36359	3		
GC_00002399	0.0	Sulfurovum_21	8238	3		
GC_00002399		Sulfurovum_22	24174	3		
GC_00002400		Sulfurovum_15	25755	3	N	COG1215
GC_00002400		Sulfurovum_18	49292	3	N	COG1215
GC_00002400	0.048160173160173674	Sulfurovum_21	21949	3	N	COG1215
GC_00002401		Sulfurovum_07	13850	3		
GC_00002401		Sulfurovum_16	14209	3		
GC_00002401		Sulfurovum_19	6823	3		
GC_00002402		Sulfurovum_07	22567	3	O	COG3118
GC_00002402		Sulfurovum_16	64529	3		
GC_00002402		Sulfurovum_19	9438	3		
GC_00002403		Sulfurovum_08	18878	3	M|G	COG0726
GC_00002403	0.1834689134224282	Sulfurovum_09	4573	3	M|G	COG0726
GC_00002403	0.7338756536897127	Sulfurovum_11	2114	3	G|M	COG0726
GC_00002404	0.07791601866251964	Sulfurovum_03	22155	3	T	COG2336
GC_00002404		Sulfurovum_16	46400	3	T	COG2336
GC_00002404		Sulfurovum_19	11408	3	T	COG2336
GC_00002405		Sulfurovum_01	24544	3	S	COG0392
GC_00002405	0.11753278290432351	Sulfurovum_04	13867	3	S	COG0392
GC_00002405	0.09773462783171605	Sulfurovum_10	5599	3	S	COG0392
GC_00002406		Sulfurovum_07	27814	3		
GC_00002406		Sulfurovum_16	40858	3		
GC_00002406		Sulfurovum_19	2537	3		
GC_00002407		Sulfurovum_05	19103	3		
GC_00002407		Sulfurovum_09	27204	3		
GC_00002407		Sulfurovum_11	4826	3		
GC_00002408		Sulfurovum_01	43381	3	E	COG2755
GC_00002408		Sulfurovum_04	26048	3	E	COG2755
GC_00002408		Sulfurovum_10	1934	3	E	COG2755
GC_00002409		Sulfurovum_18	15239	3		
GC_00002409	0.9337979094076676	Sulfurovum_21	12347	3		
GC_00002409	0.23860589812332378	Sulfurovum_22	14922	3		
GC_00002410		Sulfurovum_17	10761	3		
GC_00002410	0.0	Sulfurovum_18	6301	3		
GC_00002410		Sulfurovum_21	7573	3		
GC_00002411		Sulfurovum_08	6848	3	R	COG1373
GC_00002411	0.4058823529411822	Sulfurovum_16	12616	3	R	COG1373
GC_00002411	0.4058823529411822	Sulfurovum_19	1545	3	R	COG1373
GC_00002412		Sulfurovum_16	29368	3		
GC_00002412		Sulfurovum_19	5536	3		
GC_00002412	0.34946236559139787	Sulfurovum_20	6063	3		
GC_00002413	0.3434065934065935	Sulfurovum_14	45486	3		
GC_00002413		Sulfurovum_16	4617	3		
GC_00002413		Sulfurovum_19	1086	3		
GC_00002414	0.26961107448912197	Sulfurovum_04	28401	3	L	COG0177
GC_00002414		Sulfurovum_05	19065	3	L	COG0177
GC_00002414	0.20220830586684146	Sulfurovum_10	16749	3	L	COG0177
GC_00002415		Sulfurovum_01	62092	3	K|T	COG0745
GC_00002415		Sulfurovum_16	29363	3	K|T	COG0745
GC_00002415		Sulfurovum_19	5531	3	K|T	COG0745
GC_00002416		Sulfurovum_18	113336	3	T	COG2703
GC_00002416	0.05853544776119394	Sulfurovum_21	18855	3	T	COG2703
GC_00002416		Sulfurovum_22	20222	3	T	COG2703
GC_00002417	0.05761718750000001	Sulfurovum_18	66487	3		
GC_00002417		Sulfurovum_19	41178	3		
GC_00002417	0.05761718750000001	Sulfurovum_21	21852	3		
GC_00002418	0.40659617321249153	Sulfurovum_04	27245	3	M	COG0451
GC_00002418		Sulfurovum_08	5538	3	M	COG0451
GC_00002418	0.2439577039274949	Sulfurovum_10	4288	3	M	COG0451
GC_00002419		Sulfurovum_16	61176	3	S	COG2354
GC_00002419		Sulfurovum_19	2525	3	S	COG2354
GC_00002419	0.380434782608699	Sulfurovum_22	46060	3	S	COG2354
GC_00002420		Sulfurovum_04	26945	3		
GC_00002420		Sulfurovum_10	10050	3		
GC_00002420	0.6407728706624571	Sulfurovum_20	26023	3		
GC_00002421		Sulfurovum_05	18766	3		
GC_00002421		Sulfurovum_09	20710	3		
GC_00002421		Sulfurovum_11	1761	3		
GC_00002422		Sulfurovum_01	58511	3	M	COG2951
GC_00002422		Sulfurovum_04	28617	3	M	COG2951
GC_00002422	0.38022284122563044	Sulfurovum_10	22713	3	M	COG2951
GC_00002423		Sulfurovum_18	45704	3		
GC_00002423	0.26292466765140404	Sulfurovum_21	19817	3		
GC_00002423		Sulfurovum_22	10221	3		
GC_00002424		Sulfurovum_01	66301	3		
GC_00002424		Sulfurovum_16	7041	3		
GC_00002424		Sulfurovum_19	1744	3		
GC_00002425		Sulfurovum_16	7845	3		
GC_00002425		Sulfurovum_19	619	3		
GC_00002425		Sulfurovum_22	17906	3		
GC_00002426		Sulfurovum_03	28905	3	Q|I	COG0236
GC_00002426		Sulfurovum_18	25973	3	Q|I	COG0236
GC_00002426		Sulfurovum_21	16250	3	Q|I	COG0236
GC_00002427		Sulfurovum_05	3792	3	H	COG0237
GC_00002427		Sulfurovum_09	37469	3	H	COG0237
GC_00002427		Sulfurovum_11	738	3	H	COG0237
GC_00002428		Sulfurovum_16	12267	3	R	COG3864
GC_00002428		Sulfurovum_19	2555	3	R	COG3864
GC_00002428	0.16594463229078815	Sulfurovum_20	2919	3	R	COG3864
GC_00002429		Sulfurovum_04	40042	3	H	COG1539
GC_00002429		Sulfurovum_10	4754	3	H	COG1539
GC_00002429		Sulfurovum_20	10111	3	H	COG1539
GC_00002430		Sulfurovum_05	10765	3	H	COG0510
GC_00002430		Sulfurovum_09	16378	3	H	COG0510
GC_00002430		Sulfurovum_11	753	3	H	COG0510
GC_00002431	0.0	Sulfurovum_18	68965	3	T	COG2703
GC_00002431	0.0	Sulfurovum_21	42110	3	T	COG2703
GC_00002431		Sulfurovum_22	5770	3		
GC_00002432		Sulfurovum_01	15178	3	S	COG4244
GC_00002432		Sulfurovum_16	64275	3	S	COG4244
GC_00002432		Sulfurovum_19	19883	3	S	COG4244
GC_00002433		Sulfurovum_05	18117	3		
GC_00002433		Sulfurovum_09	27196	3		
GC_00002433		Sulfurovum_11	498	3		
GC_00002434		Sulfurovum_18	54941	3	M	COG0451
GC_00002434	0.08733087330873282	Sulfurovum_21	5592	3	M	COG0451
GC_00002434		Sulfurovum_22	17739	3	M	COG0451
GC_00002435	0.256493506493509	Sulfurovum_16	15716	2	I|M	COG1887
GC_00002435	0.3419913419913453	Sulfurovum_19	3091	2	M|I	COG1887
GC_00002435		Sulfurovum_19	40863	2	M|I	COG1887
GC_00002436		Sulfurovum_04	46535	3	M	COG2885
GC_00002436		Sulfurovum_07	29206	3	M|U	COG0823|COG2885
GC_00002436		Sulfurovum_10	355	3	M	COG2885
GC_00002437		Sulfurovum_18	64628	3		
GC_00002437		Sulfurovum_21	22378	3		
GC_00002437		Sulfurovum_22	4098	3		
GC_00002438		Sulfurovum_16	13436	3	R	COG4254
GC_00002438		Sulfurovum_19	3144	3	R	COG4254
GC_00002438	0.4849726775956267	Sulfurovum_20	14130	3	R	COG4254
GC_00002439		Sulfurovum_15	25756	3		
GC_00002439	0.26446280991735577	Sulfurovum_18	49293	3		
GC_00002439	1.057851239669423	Sulfurovum_21	21950	3		
GC_00002440		Sulfurovum_05	4747	3		
GC_00002440		Sulfurovum_09	24094	3		
GC_00002440		Sulfurovum_11	742	3		
GC_00002441	0.0937902187902195	Sulfurovum_10	14188	3	H|C	COG0543
GC_00002441		Sulfurovum_16	14726	3	C|H	COG0543
GC_00002441		Sulfurovum_19	3361	3	C|H	COG0543
GC_00002442		Sulfurovum_05	8736	3	C	COG1143
GC_00002442		Sulfurovum_09	5438	3	C	COG1143
GC_00002442		Sulfurovum_11	1298	3	C	COG1143
GC_00002443	0.12517680339462509	Sulfurovum_03	22154	3	V	COG2337
GC_00002443		Sulfurovum_16	46401	3	V	COG2337
GC_00002443		Sulfurovum_19	11407	3	V	COG2337
GC_00002444		Sulfurovum_01	12961	3		
GC_00002444		Sulfurovum_04	12192	3		
GC_00002444	0.08649173955296392	Sulfurovum_10	3864	3		
GC_00002445	0.5520891364902479	Sulfurovum_16	40860	3		
GC_00002445	0.345055710306405	Sulfurovum_19	2539	3		
GC_00002445		Sulfurovum_20	13459	3		
GC_00002446		Sulfurovum_18	57983	3		
GC_00002446		Sulfurovum_20	11918	3		
GC_00002446	0.07431838170624469	Sulfurovum_21	6609	3		
GC_00002447		Sulfurovum_16	12622	3	O	COG0330
GC_00002447		Sulfurovum_19	1539	3	O	COG0330
GC_00002447	0.22595901208618052	Sulfurovum_20	29756	3	O	COG0330
GC_00002448		Sulfurovum_16	24045	3		
GC_00002448		Sulfurovum_19	5272	3		
GC_00002448	0.5183486238532111	Sulfurovum_20	6070	3		
GC_00002449		Sulfurovum_16	23939	3		
GC_00002449		Sulfurovum_19	5922	3		
GC_00002449	0.3331658291457288	Sulfurovum_20	10561	3		
GC_00002450		Sulfurovum_01	44945	3	I	COG0671
GC_00002450		Sulfurovum_04	13864	3	I	COG0671
GC_00002450	0.06759129213483096	Sulfurovum_10	5596	3	I	COG0671
GC_00002451	0.1931699687174137	Sulfurovum_07	31474	3	I	COG3255
GC_00002451		Sulfurovum_18	120593	3	I	COG3255
GC_00002451	0.08403068340306825	Sulfurovum_21	17889	3	I	COG3255
GC_00002452	0.1756527636486941	Sulfurovum_18	51250	3	R	COG3565
GC_00002452	0.32934893184130143	Sulfurovum_21	5625	3	R	COG3565
GC_00002452		Sulfurovum_22	20218	3	R	COG3565
GC_00002453		Sulfurovum_16	110091	2		
GC_00002453		Sulfurovum_16	92329	2		
GC_00002453		Sulfurovum_19	26975	2		
GC_00002454		Sulfurovum_01	19938	3	M|V	COG0845
GC_00002454		Sulfurovum_16	29358	3	V|M	COG0845
GC_00002454		Sulfurovum_19	5527	3	V|M	COG0845
GC_00002455		Sulfurovum_05	17903	3		
GC_00002455		Sulfurovum_09	7898	3		
GC_00002455		Sulfurovum_11	11512	3		
GC_00002456		Sulfurovum_09	7263	3	X	COG3668
GC_00002456		Sulfurovum_11	3662	3	X	COG3668
GC_00002456		Sulfurovum_14	10710	3	X	COG3668
GC_00002457		Sulfurovum_01	27810	3		
GC_00002457		Sulfurovum_04	46062	3		
GC_00002457	0.08211273857079476	Sulfurovum_10	9547	3		
GC_00002458		Sulfurovum_16	12385	3	H	COG2227
GC_00002458		Sulfurovum_19	2773	3	H	COG2227
GC_00002458	0.3247108307045193	Sulfurovum_20	5157	3	H	COG2227
GC_00002459		Sulfurovum_16	61233	3	J|T|M	COG0517|COG1208
GC_00002459		Sulfurovum_19	5479	3	J|M|T	COG0517|COG1208
GC_00002459	0.17647559470615942	Sulfurovum_20	11815	3	J|T|M	COG0517|COG1208
GC_00002460		Sulfurovum_16	49566	3	V	COG1002
GC_00002460		Sulfurovum_19	11814	3	V	COG1002
GC_00002460		Sulfurovum_20	7214	3	V	COG1002
GC_00002461		Sulfurovum_10	8680	3	T	COG2703
GC_00002461		Sulfurovum_16	18228	3	T	COG2703
GC_00002461		Sulfurovum_19	3982	3	T	COG2703
GC_00002462		Sulfurovum_04	88988	3	M	COG2885
GC_00002462	0.09315068493150643	Sulfurovum_07	38195	3	M	COG2885
GC_00002462	0.14528412419449227	Sulfurovum_10	9882	3	M	COG2885
GC_00002463	0.03440796608498449	Sulfurovum_18	111026	3	F	COG0041
GC_00002463	0.15541740674955493	Sulfurovum_21	40388	3	F	COG0041
GC_00002463	0.0	Sulfurovum_22	20079	3	F	COG0041
GC_00002464		Sulfurovum_01	25869	3		
GC_00002464		Sulfurovum_04	24190	3		
GC_00002464		Sulfurovum_10	2994	3		
GC_00002465		Sulfurovum_14	8186	3		
