unique_id	pv_val	numb	SNV	expected

20343	0.986578727999	12	88	69.427710493

20344	5.04377949923e-12	12	295	428.590595239

20345	0.995906868228	12	140	111.596624325

20346	0.336950616137	12	88	92.6872543336

20347	0.012687675802	12	226	262.007265983

20348	3.77452366577e-10	12	370	502.087389478

20349	0.00972114883621	12	50	69.1596840244

29541	0.999999364425	3	12	2.21301351854

29540	0.450949364946	3	88	89.8322780589

29543	0.974212867093	3	629	582.075612601

29542	2.29120240144e-05	3	114	164.006399432

29545	0.40213910282	3	53	55.5020435915

29544	0.834152464926	3	25	21.0635013281

29547	0.643222186558	3	13	12.3582140463

29546	0.00456544201329	3	131	163.883014767

29549	0.0904187608037	3	307	331.737494932

29548	0.889267072469	3	70	60.8849745849

1359	0.0533055769128	21	36	47.3167140332

1358	0.911724828849	20	64	54.4036672624

1353	0.578808191084	20	65	64.0694502242

1352	0.0639035148047	20	29	38.7436204149

1351	0.0390995405905	20	36	48.3813786575

1350	0.295551270234	20	46	50.4317389736

1357	4.41260085069e-05	20	690	798.890049922

1356	2.06695855783e-05	20	80	123.278968027

1355	0.303859984478	20	172	179.499109389

1354	0.064131782135	20	47	58.9465161194

33454	0.78729048333	1	19	16.3461112287

33455	0.99999999941	1	63	26.6134609654

8361	0.599645375612	21	0	0.511416839146

8360	0.0148336211449	21	177	208.243490939

8363	3.43628292268e-11	21	79	152.837376151

8362	0.997160400909	21	96	71.9690379753

8365	0.018508899411	21	11	20.2904192161

8364	0.0127298631491	21	31	45.9448636907

8367	0.0492461148494	21	12	19.4771852445

8366	0.000428235862304	21	3	14.1271443561

8369	0.905894832643	21	92	80.5737546128

8368	0.00909999697635	21	109	136.283327539

22452	8.65304248015e-05	9	152	203.874164314

22453	0.00251060067443	9	361	417.674942447

22450	0.0395740101216	9	31	42.5905720728

22451	0.0481197810516	9	153	175.214767868

22456	1.13335032322e-12	9	269	401.848372579

22457	0.00723582334373	9	16	28.7169191001

22454	0.365556537632	9	10	11.8276240581

22455	0.997734909576	9	238	197.461236099

22458	6.02101365104e-07	9	62	109.307001338

22459	7.4705525691e-23	9	387	613.100817067

26342	0.905347024069	5	398	373.030755942

26343	0.984114349936	5	246	214.465157538

26340	0.063519354852	5	299	326.860364663

26341	0.799947566769	5	172	161.846586131

26346	0.557863614421	5	9	9.22444470238

26347	3.20183798264e-08	5	25	63.5231194901

26344	1.0	5	55	14.506704479

26345	0.99969681209	5	37	20.3586039569

26348	0.999969005023	5	122	83.4949943461

26349	0.558532609452	5	150	148.866910764

32512	3.280211509e-16	2	9	59.8357293359

32513	0.728571056673	2	550	536.511405815

32510	0.596339168452	2	15	14.7239860302

32511	1.0	2	377	238.692483455

32516	0.000228330165591	2	0	8.38471788179

32517	0.0015062391768	2	40	62.6100642544

32514	0.999999754702	2	59	28.7621802956

32515	0.999947421277	2	407	334.296017682

32518	0.238496433188	2	8	10.9273887005

32519	0.000855500777184	2	1	9.40622803235

28078	0.488727081834	4	21	21.7992257256

28079	0.933641006002	4	39	30.9421573754

28076	0.117388937921	4	272	292.757374592

25109	0.294798443463	7	59	63.9292846844

25108	0.715790839795	7	626	612.497003472

28077	0.983590756037	4	55	41.2309735032

25105	0.990145026959	7	105	83.4800054272

25104	4.42898490902e-10	7	370	501.490639929

25107	0.00182488028287	7	136	173.516169876

25106	0.997876434182	7	18	8.88938201302

25101	7.66485178922e-12	7	295	427.264534611

25100	0.988308840861	7	88	69.0028596384

25103	0.0146872993259	7	226	261.060251769

25102	0.977279515913	7	47	35.1628937423

38987	0.971376921366	1	260	231.164149097

38986	0.888203301638	1	16	12.1876338377

38985	0.996258317676	1	50	33.944551951

24858	0.999999999325	6	569	436.982068773

24859	0.999980789324	6	200	147.864199789

38984	0.0170660545178	1	2	7.72235342164

24850	0.463847687771	6	32	33.1882304911

24851	0.721469579961	6	4	3.52102353589

24852	0.288132869681	6	15	17.9811942956

24853	4.08647266351e-06	6	8	29.0656343008

24854	0.964721432909	6	56	44.128086716

24855	0.999999822592	6	36	13.8172129337

24856	0.0113759809529	6	13	23.8792157494

24857	0.709364640545	6	208	200.801869282

2477	0.000477381692981	20	78	111.701106995

2476	0.999966588031	20	61	35.4266197114

2475	0.985558211385	20	123	100.937482211

2474	0.518758384105	20	25	25.4301251128

2473	0.0108084435369	20	83	106.464657946

2472	0.034908008261	20	0	3.35503901303

2471	0.495205535059	20	46	46.7491898979

2470	0.486870039629	20	100	100.997407434

38980	0.999999935987	1	55	24.9717192973

28009	0.999991225745	4	130	87.5353387068

2479	0.544845354747	20	73	72.7046685086

2478	0.538201791642	20	73	72.8471645923

9649	0.816571039335	19	330	314.529381028

9648	0.000165418099558	19	31	56.353587877

9645	0.0385042895105	19	36	48.4328355766

9644	0.351874620949	19	395	403.278437962

9647	0.999993396189	19	158	109.93362112

9646	0.999746194933	19	128	93.1596601848

9641	0.0614616234312	19	104	121.247510908

9640	0.968564617397	19	96	79.5180725955

9643	0.999994830573	19	87	52.5988960849

9642	0.999999999639	19	83	39.2019513012

37032	0.190055220148	1	10	13.789512609

37033	0.946412507496	1	183	162.693210682

37030	1.84974951309e-07	1	177	254.293187566

37031	4.37596947972e-09	1	11	43.5359306047

37036	0.668707306252	1	214	208.337751994

37037	0.214382331321	1	34	39.5334903537

37034	0.999999128969	1	55	27.1850424579

37035	0.620546444394	1	11	10.6535715047

37038	8.3804061458e-05	1	68	104.727755364

37039	0.58078518381	1	22	21.7117371943

37402	3.85090554588e-07	1	24	57.9178590539

3379	0.00132468401267	20	53	78.7826474521

3378	0.999981269426	20	65	37.6794135589

3377	0.413467172108	20	65	67.4538929366

3376	0.267328519181	20	62	67.7093891283

3375	1.0	20	95	38.1697451276

3374	0.0953970359562	20	137	153.589022118

3373	3.51617882751e-05	20	90	133.946033333

3372	0.36735101563	20	55	58.2325398869

3371	0.284452181116	20	119	126.005707911

3370	0.00836768591757	20	7	16.2956842213

30262	0.420759542024	2	45	47.0308439947

30263	1.08082557902e-08	2	0	18.3429555698

30260	0.999998771203	3	43	19.4639058908

30261	0.731401959425	2	10	8.78287645176

30266	0.562710916044	3	27	26.8462274143

30267	0.991115981444	3	185	155.217301082

30264	0.0496278344265	3	11	18.2240330111

30265	0.99787097033	3	147	115.606638108

33797	0.999436663632	1	19	8.53664568527

30268	0.999999526842	3	779	650.673040916

30269	0.874486821711	3	53	45.6955442068

33796	0.0491398875332	1	10	16.9993211121

31139	0.603463592816	2	38	37.0599950269

31138	0.0147278484962	2	10	19.4188936042

4248	0.437716444303	21	336	339.551018127

4249	0.000161551710368	21	542	630.79742657

4246	0.985322122227	21	208	178.761037393

4247	0.883027306096	21	118	106.171656602

4244	0.423678038583	21	221	224.544686683

4245	3.44570217824e-11	21	161	259.33887981

4242	6.20256832339e-05	21	167	222.380971589

4243	0.00419466026316	21	109	139.627008799

4240	0.99889739016	21	238	194.451875879

4241	0.978702134752	21	135	113.40418486

28220	0.976861666179	4	35	25.0590522709

33799	2.33010440843e-17	1	0	38.2980335038

33798	3.867592227e-08	1	503	634.057447257

48	0.392519345919	19	11	12.6227522507

49	0.999867867521	19	34	17.389035686

46	2.49402106117e-09	19	77	141.154292777

47	0.396070658511	19	21	22.9159268203

44	1.25672488369e-07	19	51	98.0552017365

45	2.49402106117e-09	19	77	141.154292777

42	0.266186204489	19	0	1.32355919822

43	1.25672488369e-07	19	51	98.0552017365

40	0.989816915655	20	62	46.060224487

41	0.314016942454	19	0	1.15830833767

28227	0.999994313015	3	73	42.1349264164

35308	0.999999937096	1	323	237.668648924

35309	3.4970185184e-12	1	24	75.8594803755

35302	0.723693146234	1	122	116.208147718

35303	0.916197469882	1	106	93.0459844638

35300	0.149623463547	1	11	15.5728933547

35301	0.161128241452	1	20	25.4934398816

35306	0.673684550398	1	0	0.394993303744

35307	0.663367187606	1	13	12.1709498763

35304	0.908648538345	1	32	25.6374204013

35305	0.999999968499	1	56	25.0703151803

23198	0.938105530355	8	250	227.085305418

23199	0.389917328241	8	31	33.2650838051

23194	0.914637216187	8	22	16.7626917882

23195	0.805379617055	8	79	72.2296815628

23196	0.0028108685797	8	36	56.0680433814

23197	2.89424643852e-05	8	46	79.7534519772

23190	0.999999999895	7	163	95.2481910633

23191	0.336309204279	8	0	1.08972429136

23192	0.0897906602537	8	5	9.47400919777

23193	0.385106015172	8	11	12.6923236716

30886	0.471674428531	2	1	1.77049078447

30887	0.0747389642323	2	7	12.3647290523

30884	0.403569051372	2	46	48.3536710856

30885	0.165570959438	2	47	54.6909820235

30882	0.0829968163169	2	62	74.2760836544

30883	7.4501443824e-05	2	53	86.423265488

30880	0.15350302157	2	133	145.824950595

30881	7.88447469188e-06	2	116	169.700935968

30888	0.943518522148	2	65	53.6512833531

30889	0.978775888173	2	18	11.2270086991

25938	0.926696101244	5	50	41.0297535922

25939	0.000194340785724	5	2	13.1583330086

25934	0.996574819111	6	146	116.315628215

22501	0.830745053934	8	37	32.0984675477

25936	0.000422261506172	5	25	46.4564101417

25937	0.0150547049704	5	24	37.0461824331

25930	2.40571950888e-05	6	9	28.2723586499

25931	0.793418029889	6	167	157.294191519

25932	0.999993286922	6	64	35.6841241963

25933	0.956714806455	6	159	138.983012917

23448	0.748834297798	7	24	21.4876053541

23449	0.999890452271	7	22	9.31382147834

23442	0.000701862898722	7	48	74.4561624011

23443	0.0129881817471	7	97	121.347199525

23440	1.00917083328e-07	7	241	331.702304747

23441	0.770813275313	7	112	104.980031478

23446	2.7203016932e-12	7	283	416.110618244

23447	0.317671787542	7	0	1.14673654385

23444	0.0309112874339	7	110	131.487526059

23445	0.236158879353	7	83	90.4120041157

32655	0.989638675669	2	752	690.983002507

32654	0.999999999998	2	126	63.477689556

32657	0.733920144237	2	9	7.85930865239

32656	0.492000363756	2	87	87.8547282763

32651	0.999999999966	1	53	18.8926622955

32650	1.68256265334e-07	1	1	18.5718710139

32653	0.499000365774	2	93	93.6911232304

32652	1.15934799409e-06	2	0	13.6676527849

32659	0.0128265254615	2	68	88.8453705824

32658	0.999981264821	2	65	37.6797273852

6150	0.494095094966	18	12	12.7208694049

6151	0.978658257165	18	286	253.709227025

6152	0.729627990141	18	15	13.3738817245

6153	0.056904048082	18	101	118.450778551

6154	0.999991006947	18	150	103.978753927

6155	0.74454551124	18	44	40.418847957

6156	0.0343246611669	18	72	89.3054622654

6157	0.0290662916648	18	72	90.0298173578

6158	0.999954837062	18	60	35.0642262697

6159	0.993135224084	18	130	104.490279343

34173	0.99999319417	1	52	27.0777004498

22715	0.999998288059	9	14	3.24137234502

22714	0.0158563011549	8	522	573.32160422

22717	0.992740269006	9	39	26.2063324444

22716	0.999999941102	9	16	3.22078642707

22711	0.02539306537	8	131	155.364417452

22710	1.0	8	39	3.98239237597

22713	1.0	8	569	403.446624239

22712	1.0	8	53	12.1175899867

22719	0.701373679115	9	56	52.7841008629

22718	0.993108266764	9	10	4.52112440514

37667	0.111113280728	1	34	42.3530260845

38437	0.532821122939	1	63	63.0123320598

9436	0.299080881647	17	3	4.7682102165

38435	0.94119003744	1	53	43.0101712341

38434	1.63593448267e-29	1	15	108.884337727

38433	0.113407502456	1	31	38.9575651334

38432	0.168087505667	1	26	31.9414441922

38431	0.154912792637	1	16	21.1573664861

9437	0.999999999887	17	41	12.90504418

9434	0.927161518021	17	15	10.6006937141

38439	0.999999999998	1	49	15.2199438309

38438	0.999999996755	1	171	106.425139083

11637	0.950885976477	20	68	55.8660820765

26924	0.131553977333	5	14	19.3723021226

33868	9.3028851877e-05	1	11	29.4188596294

11630	0.999764164133	18	279	225.203693965

11631	1.0	18	26	4.35406152781

9430	0.257456049265	21	1009	1030.50001651

9431	0.997133420192	21	184	149.629424077

35966	0.310477919054	1	11	13.4357561349

33861	0.160839493152	1	103	114.084255879

33860	0.0155311380581	1	2	7.84392754437

33863	1.15056782712e-13	1	147	255.461108649

33862	0.999999999458	1	53	20.4528744378

33865	0.0492414518197	1	117	136.506415631

33864	0.999999999996	1	168	94.7756970644

33182	2.81178110854e-10	1	370	503.181430319

36028	0.889656013281	1	154	139.934248229

36029	0.999803867691	1	323	264.00940191

33867	1.77217832156e-05	1	16	39.63692141

33183	0.996993981895	1	90	66.9689727843

36022	5.521447607e-13	1	18	68.1098216484

36023	2.95594908354e-29	1	15	108.199010898

36020	0.99911549488	1	31	17.1817754604

33866	0.171892173312	1	45	52.3628678323

36026	0.919409115821	1	27	20.9436697492

33180	0.014089573592	1	22	34.7661867169

36024	1.0	1	299	130.970875662

36025	0.999922324189	1	110	75.5047651746

33218	0.985300651464	1	132	109.1399899

33181	0.00681585016217	1	0	4.98850447295

33212	0.999999999998	1	53	17.4491015284

33186	0.999709147695	1	585	506.317389147

33210	0.99974836828	1	458	388.141378277

33211	1.0	1	105	41.2751771735

33216	0.00649050855715	1	2	8.94932883304

33217	0.999786549785	1	29	14.3870029315

33214	0.138934181652	1	74	84.4363686378

33187	0.0155104017492	1	117	142.632413196

33184	0.00157683439867	1	1	8.7272691843

37666	0.999999999729	1	95	47.0771633085

33185	0.999920327428	1	10	2.57473902137

19977	3.69340338956e-07	12	8	32.2735471166

19976	0.999421497531	12	319	265.041653707

27976	0.178341115185	4	19	24.0370674699

12949	0.272373543433	19	24	27.7954797723

12948	0.00165402912587	19	15	30.3084765579

27977	0.00394482591756	4	23	39.0272715622

12943	0.265173904982	19	0	1.32736942302

12942	0.987016897102	16	128	105.038971629

12941	0.00824262198159	16	542	600.458472217

12940	0.858191976048	16	156	143.628810391

12947	0.126161718285	19	20	26.3098445315

12946	0.97557748176	19	23	15.3411142974

12945	6.62544703786e-05	19	66	102.903774877

12944	0.00298182304168	19	34	53.4554926489

27975	0.603279563815	4	10	9.83815269245

7078	0.242625434501	20	1009	1032.00409791

7079	0.99630265199	20	184	150.62400666

7074	0.00201262827676	20	50	73.9728195199

7075	0.718296577363	20	164	157.364548969

7076	0.237361371418	20	111	119.389838063

7077	0.973048203759	20	626	579.644841934

7070	0.995344197383	20	137	109.372825106

7071	0.999992547513	20	123	81.559562675

7072	0.570061021671	20	710	705.971277133

7073	0.769698989741	20	109	102.122193354

14394	0.347598237841	18	5	6.65013917059

18636	0.84521590114	14	22	18.1731171554

18635	1.0	14	167	66.7270834537

18634	0.729428064548	14	5	4.3433723153

18633	0.0500902518843	14	5	10.5099346568

18632	0.999999841183	14	50	22.4294613842

18631	0.913114421032	14	29	22.8685299975

18630	0.350555872604	14	0	1.04823517693

27971	0.999999676623	4	92	52.6461017354

14398	0.43240771871	18	710	715.214699744

14399	0.0511009698276	18	29	39.4714151986

18639	0.958245098453	14	89	74.2662896707

18638	0.998742629121	14	139	106.940477646

15447	0.473105018357	17	19	19.9679688785

15446	0.999999999892	17	192	117.440953305

15445	0.783963466113	17	24	20.9725978085

15444	0.174397244582	17	11	15.1595869822

15443	0.116525414563	17	7	11.4483238836

15442	0.49168007871	17	20	20.7624575328

15441	0.999947339396	17	50	27.8438242516

8164	0.497100540162	21	116	116.745337618

12499	0.424955682093	19	88	90.4601459908

12498	0.98818086455	19	286	250.043252516

8169	0.998967739092	21	198	158.353346708

8168	7.36274243773e-05	21	77	116.069231912

30749	2.06843655567e-08	2	169	251.458772842

30748	0.105150370968	2	240	260.625337178

15449	1.26039685498e-12	17	144	245.945244661

15448	0.999843439164	17	156	115.783659297

36004	1.0	1	151	55.8662877347

28968	0.999999976522	3	125	73.9585498144

28969	4.10210671818e-06	3	146	207.48979423

28960	0.954184017709	3	274	247.653501518

28961	0.999996492611	3	378	297.833279787

28962	0.982029731859	3	2	0.544297667932

28963	0.00236004885271	3	110	143.101692105

28964	2.97443628342e-08	3	101	166.50467984

28965	0.0781371844484	3	240	263.332762769

28966	7.09742334865e-09	3	169	254.608973407

28967	0.0712237447281	3	152	171.510240892

13720	9.96452449607e-06	19	373	462.291487875

13721	6.25181415018e-10	19	370	500.197682571

13722	0.256886404842	19	0	1.35912129631

13723	0.0446241839739	19	8	14.6591894734

13724	0.131108581447	19	64	74.1026583317

13725	0.654491240473	19	9	8.48831042769

13726	0.97384755522	19	14	8.44599295894

13727	0.000116881986048	19	1	11.5870112256

13728	0.0982199292964	19	11	16.6420394115

13729	0.192094646288	19	41	47.5356088905

11379	0.95621656799	20	148	128.801754138

11378	0.99916888744	20	91	64.7684337854

11375	1.0	20	144	74.1565670242

11374	0.750825904872	20	69	64.1694640978

11377	0.995621711891	20	11	4.8579646154

11376	1.37217228662e-05	20	1	13.8977398862

11371	0.982642841412	20	97	78.2625983247

11370	6.15693729314e-05	20	201	261.208803018

11373	0.910272898685	20	65	55.3851008123

11372	0.999999999998	20	13	0.938020896745

19148	0.519908867001	13	199	198.962238567

19149	0.985494710994	13	21	13.0383301144

19146	0.944752844771	13	115	99.3446246149

19147	0.995915666943	13	23	13.030475214

19144	0.340753561565	13	114	119.116833283

19145	7.55025491025e-08	13	97	159.118433419

19142	0.526769594985	13	11	11.441026563

19143	0.994895282525	13	11	4.95661702526

19140	0.820263276057	13	20	16.7819924358

19141	0.497402292474	13	15	15.6936721358

34491	2.88938642673e-15	1	125	234.581054893

35968	0.885014744434	1	58	49.9504280798

4919	0.577274088515	21	5	5.2208280015

35969	0.855568175902	1	82	73.3980173205

37314	0.0827107542018	1	78	91.6143662344

7852	0.996502805387	18	276	234.200463805

7853	0.958774172172	18	19	12.9462189868

7850	0.286722136922	18	65	70.3334187893

7851	0.986201995415	18	276	241.626932612

7856	0.756131138682	18	72	66.9133059667

7857	0.0082541458052	20	5	13.4003267169

7854	0.998065146959	18	341	291.02178796

7855	0.876448329203	18	517	491.778910865

7858	0.000601961420006	20	66	96.6968151644

7859	0.228132866338	20	4	6.4604078625

16808	0.353836161327	16	0	1.03892129409

16809	8.66506730534e-07	16	51	94.0307292949

16802	0.276989412632	16	245	255.058661328

16803	0.0613976525024	16	36	46.8139217362

16800	5.76211004098e-08	16	6	30.8775426634

16801	0.999999999995	16	295	193.69658547

16806	1.16529038775e-05	16	373	461.511593816

16807	6.94799482226e-10	16	370	499.799849538

16804	0.755551990658	16	160	152.054962392

16805	0.917618808155	16	97	84.5769486202

12138	0.99999999999	17	135	71.7891984649

12139	0.0860082469982	17	133	150.081265785

12132	0.461131547077	17	9	9.97444030901

12133	0.999999737589	17	41	17.086252875

12130	0.386242586323	17	9	10.5931357942

12131	0.236912565835	17	39	44.3476974286

12136	0.995502278354	17	161	130.692658146

12137	0.667187771285	17	199	193.623117715

12134	1.0	17	92	32.394877665

12135	1.0	17	185	66.9270599171

10400	0.422170295335	20	4	5.10556097173

10401	2.12955319072e-13	20	298	441.982431173

10402	0.994857658109	20	137	109.717710308

10403	0.993387195681	20	185	153.925824913

10404	0.958462483365	20	62	49.9352830501

9330	0.992473450938	21	21	12.2413147108

10406	0.000492077656054	20	33	56.5456890985

10407	3.7482041939e-13	20	67	144.864010314

10408	9.30909360711e-08	20	101	163.630812658

10409	0.0449659367094	20	396	431.403081569

9339	0.999461247591	21	123	90.7882673505

9338	0.720369127671	21	53	49.5042913116

4982	0.000270768101697	22	2	12.7715724884

37216	0.994218589645	1	583	524.769189043

21738	0.999985158923	9	165	117.574868938

21739	0.00501686464831	10	71	95.7173137602

21732	0.104641917408	9	9	14.1023422581

21733	0.889927099841	9	8	5.55158817182

21730	0.998195429314	9	10	3.76700166909

21731	0.126139151249	9	6	10.0642945295

21736	0.773559512834	9	79	73.1559061071

21737	0.990402392096	9	22	13.2778190462

21734	0.979486752432	9	10	5.32115024894

21735	1.0	9	106	48.0253474796

26962	0.768647048927	5	517	501.137639572

26963	0.00161123369858	5	51	75.8136728803

26960	0.151306979492	5	10	14.3890316728

26961	0.228298790977	5	34	39.233539744

26966	1.52520848205e-20	5	62	166.267622114

26967	0.0819352986734	5	114	130.223738933

26964	0.322581424301	5	42	45.7441608038

26965	0.447513263196	5	10	11.1041730525

26968	0.983299829905	5	9	4.48290770583

26969	0.0774094120239	5	79	93.0443795799

37214	0.368149294194	1	0	0.999266732338

1968	0.999999956119	22	164	105.210922307

1969	0.0610192509948	22	45	56.9213486067

1964	0.725912885013	22	9	7.92477564508

1965	0.760635366833	22	19	16.69547787

1966	0.00203344490314	22	40	61.8224191455

1967	0.866198165373	22	11	8.28769118891

1960	0.00751125690194	22	30	46.1599212299

1961	0.00532996599042	22	12	24.0253228008

1962	0.00182977777282	22	269	320.240006023

1963	0.982894209997	22	40	28.622934349

13265	0.999672589236	18	212	166.769397249

13264	1.0	18	172	90.0591948986

13267	4.85803778386e-07	19	51	95.2555687336

13266	0.168458068382	19	0	1.78106841249

13261	0.0864260895484	18	10	15.7474070074

13260	0.414782294256	18	98	100.819937477

13263	0.999999999998	18	146	77.903499161

13262	0.0239915004693	18	44	59.2090328332

13269	5.31808748032e-05	19	0	9.84181172243

13268	0.978349824558	19	70	55.0185732439

2873	0.0377765128357	22	39	51.9276481949

2872	0.999999862808	22	42	17.2737202631

2871	0.0657526000038	22	39	49.9317781554

2870	0.0268255293615	22	30	42.6182037147

2877	0.00837842944225	22	244	284.00858189

2876	0.439848690296	22	341	344.47177826

2875	0.999999463577	22	275	202.416244859

2874	0.996370174819	22	142	112.961918964

2879	0.999998996899	22	30	11.2908810169

2878	0.544393116006	22	0	0.608083653389

28511	0.976863016704	4	88	71.2065877878

28510	0.988748262686	4	9	4.20739196657

28513	0.13832887309	4	15	20.3688610791

28512	0.343482190294	4	4	5.59121939048

28515	0.0495943204329	4	13	20.6876769763

28514	6.46346710088e-08	4	8	34.5399711877

28388	0.999992497388	4	146	100.303984235

28516	0.999996568354	4	37	16.3672585084

28519	0.999881865392	4	39	20.7928003653

28518	2.64718008016e-06	4	298	384.395443865

20065	0.782673208249	12	11	9.20505345753

20064	0.221332776266	12	4	6.52100223904

20067	0.883848692989	12	71	62.0287980424

20066	0.999999999923	12	59	22.8448675821

20061	0.437008752824	12	55	56.8578244232

20060	0.01965414903	11	361	402.286141333

20063	0.393318630178	12	13	14.6913065095

20062	0.999998872266	12	70	38.0034747272

20069	0.78296843914	12	424	408.750750739

20068	0.99999998998	12	29	8.58662527064

28389	0.927603630051	4	153	136.295771249

23604	0.000157171383313	7	314	382.976021226

23605	0.999833622114	7	305	247.152141052

23606	1.0	7	73	18.1235048366

23607	0.221297899212	7	10	13.3696234375

23600	0.979161585681	7	10	5.33434021617

23601	0.322611806203	7	62	66.3810349528

23602	0.00318054700575	7	109	140.766821115

23603	0.306907889615	7	72	77.0523124458

23608	6.49864845532e-08	7	241	333.260091214

23609	0.908054948333	7	23	17.7843028968

27774	0.780219462226	4	12	10.1182379152

27775	0.105988980537	4	182	200.056585135

27776	3.93421668001e-13	4	157	265.455058684

27777	2.10644179096e-06	4	99	152.891613939

27770	0.999999988892	4	55	23.6578573332

27771	0.509777266365	4	93	93.429932245

27772	0.258413469275	4	35	39.6768682217

27773	1.01086633805e-06	4	544	663.194591863

27778	0.252003188262	4	0	1.37831353972

27779	1.74849503623e-06	4	7	28.4336412977

32935	0.99999941482	2	59	29.5616986141

35144	0.99999563712	1	14	3.50681800573

35145	0.0611031768951	1	171	192.717792712

35146	0.997871160143	1	41	25.8434562829

35147	0.945189369723	1	15	10.1677335187

27420	0.127155255098	4	10	14.8263018138

35141	0.999999999416	1	65	27.8644111827

35142	0.999999994435	1	284	198.849378396

35143	0.442710791975	1	10	11.1448862473

35148	0.492430928768	1	2	2.70487548229

35149	2.79482534483e-14	1	298	448.049132352

32497	0.000184750783015	2	269	332.437762673

32496	2.79166769374e-15	2	125	234.653962002

32495	0.999998204348	1	11	2.05481415858

32494	1.0	1	46	4.92551040954

32493	0.218725837829	2	13	16.7370476906

32492	0.678454859408	2	0	0.387937331902

32491	1.0	1	104	20.2098507396

32490	1.47611114817e-28	1	15	106.332588896

32499	0.380543141177	2	1009	1019.35867281

32498	0.902602513832	2	74	64.0208112049

8444	0.181065661304	21	141	152.789986506

8445	0.712940700381	20	1	1.06206488174

8446	0.999476763361	20	143	107.88308009

8447	3.84899674737e-10	20	0	21.6780384007

8440	0.998523510404	21	324	274.013448513

8441	4.75004684117e-13	21	157	264.999108602

8442	0.317363230725	21	553	564.920305617

8443	0.175148163432	21	1009	1039.63591835

8448	1.81907303924e-13	20	43	110.665047885

8449	0.978737097895	20	23	15.1307900375

32937	0.993412258979	2	14	7.11581797084

35967	0.999999875535	1	50	22.2441790047

28387	0.444225538933	4	192	194.619983646

35964	1.0	1	73	20.1320831562

35965	0.0069300479092	1	10	20.8144406771

35962	1.48323270277e-23	1	5	69.0240312251

32930	1.0	1	46	6.91602178591

35960	0.195490765538	1	28	33.5042104521

35961	0.0232099900739	1	30	43.0449680236

32931	0.999912900805	1	51	29.1748536804

16404	0.0297573027883	16	44	58.4629326995

25602	0.0213768399882	6	28	40.9132444608

25603	0.449249674493	6	29	30.3668855572

25600	0.303859709362	6	0	1.19118916645

16405	4.34355818155e-05	16	268	338.221492094

25606	0.0141712008368	4	7	15.4118093876

25607	0.797331138532	4	112	104.065681607

25604	0.831955353662	6	53	46.9287102481

25605	0.0321215577671	6	40	53.6270984995

25608	0.0164621375159	4	97	120.283316001

25609	1.0	4	109	17.1833308572

28382	0.137868077276	4	0	1.98145801282

24959	6.93395840358e-13	6	43	108.482833193

24958	0.0588884993906	6	49	61.5141584801

24955	0.999999893138	6	196	132.612473706

24954	0.999135399827	6	55	35.4514435358

24957	0.0010048533983	6	73	103.437967743

24956	0.799697218228	6	138	129.004898127

24951	0.132613954966	6	14	19.3495468481

24950	0.675592393805	5	202	196.253343694

24953	0.297205005446	6	10	12.4986381973

24952	0.98713431202	6	77	59.6403392657

32933	3.52985310432e-05	2	152	207.16253157

28383	0.00406775397508	4	16	29.9010177844

37753	0.0270971016513	1	1	5.4765103453

37752	0.99961233995	1	179	138.30132153

16508	0.437931580096	14	9	10.1611982158

37751	0.997246020549	1	289	244.961921928

19735	0.261521110204	12	19	22.6334016951

37750	2.66792002161e-34	1	3	89.0151411332

9485	0.999999980738	20	216	145.499616296

19734	0.978073705822	12	246	216.354864445

37757	0.133375296695	1	0	2.01458834484

9484	0.821123470889	20	73	66.0558332739

16505	6.80803983486e-29	14	75	216.816022557

37756	3.01051804907e-07	1	503	624.111621432

19736	0.144902881782	12	7	10.9736258883

37755	0.000831135658351	1	116	153.998721932

19731	0.0491530987194	12	299	329.199086883

37754	1.26336099188e-06	1	298	387.530449571

16502	0.00958241373537	2	74	96.7673451196

16501	0.0160304600735	2	64	83.4618927351

16500	0.394713366494	2	110	113.499331451

37759	0.48124208671	1	54	55.0153628747

